cy_codigo,cy_conyuge_cobis,cy_ente_conyuge,cy_nombre_completo,cy_fecha_nacimiento,cy_tipo_identificacion,cy_identificacion,cy_fecha_registro,cy_usuario_registro,cy_fecha_modificacion,cy_usuario_modificacion,cy_p_nombre,cy_s_nombre,cy_p_apellido,cy_s_apellido,cy_gestion_gic
3518,81729166,17621555,NOMBRE COMPLETO DEL CONYUGE81729166,01/01/88 12:00 AM, ,ID0081729166,03/05/20 12:00 AM,ni934551,,,,,,,
3519,79792209,0,NOMBRE COMPLETO DEL CONYUGE79792209,01/01/88 12:00 AM,1,ID0079792209,03/05/20 12:00 AM,rm69726,,,,,,,
3521,80281390,0,NOMBRE COMPLETO DEL CONYUGE80281390,01/01/88 12:00 AM,1,ID0080281390,03/05/20 12:00 AM,rm69726,,,,,,,
3523,82285164,0,NOMBRE COMPLETO DEL CONYUGE82285164,01/01/88 12:00 AM,1,ID0082285164,03/05/20 12:00 AM,ni934500,09/29/21 12:00 AM,ni934931,,,,,
3524,81930104,1104900,NOMBRE COMPLETO DEL CONYUGE81930104,01/01/88 12:00 AM,1,ID0081930104,03/05/20 12:00 AM,rm69726,,,,,,,
3526,82276459,77317490,NOMBRE COMPLETO DEL CONYUGE82276459,01/01/88 12:00 AM, ,ID0082276459,03/06/20 12:00 AM,ni945110,,,,,,,
3527,82320210,77472851,NOMBRE COMPLETO DEL CONYUGE82320210,01/01/88 12:00 AM, ,ID0082320210,03/06/20 12:00 AM,mo38090,,,,,,,
3528,81700303,17644702,NOMBRE COMPLETO DEL CONYUGE81700303,01/01/88 12:00 AM,1,ID0081700303,03/06/20 12:00 AM,ni907236,,,,,,,
3529,82530517,0,NOMBRE COMPLETO DEL CONYUGE82530517,01/01/88 12:00 AM,2,ID0082530517,03/06/20 12:00 AM,rt12899,,,,,,,
3530,81830398,0,NOMBRE COMPLETO DEL CONYUGE81830398,01/01/88 12:00 AM,2,ID0081830398,03/06/20 12:00 AM,ni969946,03/09/20 12:00 AM,ni969946,,,,,
3532,81321000,76671192,NOMBRE COMPLETO DEL CONYUGE81321000,01/01/88 12:00 AM, ,ID0081321000,03/06/20 12:00 AM,ic31861,,,,,,,
3533,81160171,77479511,NOMBRE COMPLETO DEL CONYUGE81160171,01/01/88 12:00 AM, ,ID0081160171,03/06/20 12:00 AM,gb63117,,,,,,,
3534,79164488,0,NOMBRE COMPLETO DEL CONYUGE79164488,01/01/88 12:00 AM,3,ID0079164488,03/06/20 12:00 AM,ni843610,,,,,,,
3535,78930675,17563160,NOMBRE COMPLETO DEL CONYUGE78930675,01/01/88 12:00 AM, ,ID0078930675,03/06/20 12:00 AM,ni934551,,,,,,,
3536,80400705,77509542,NOMBRE COMPLETO DEL CONYUGE80400705,01/01/88 12:00 AM, ,ID0080400705,03/07/20 12:00 AM,ni945110,,,,,,,
3537,78554711,657106,NOMBRE COMPLETO DEL CONYUGE78554711,01/01/88 12:00 AM, ,ID0078554711,03/07/20 12:00 AM,ah53081,,,,,,,
3538,81602514,76895473,NOMBRE COMPLETO DEL CONYUGE81602514,01/01/88 12:00 AM,,ID0081602514,03/07/20 12:00 AM,le34903,05/26/23 12:00 AM,usrnetbank,,,,,
3539,79856312,77114890,NOMBRE COMPLETO DEL CONYUGE79856312,01/01/88 12:00 AM, ,ID0079856312,03/07/20 12:00 AM,le34903,,,,,,,
3540,81613362,676593,NOMBRE COMPLETO DEL CONYUGE81613362,01/01/88 12:00 AM, ,ID0081613362,03/07/20 12:00 AM,mp40611,,,,,,,
3541,80101007,17534288,NOMBRE COMPLETO DEL CONYUGE80101007,01/01/88 12:00 AM, ,ID0080101007,03/07/20 12:00 AM,mm50087,,,,,,,
3542,79761699,1672492,NOMBRE COMPLETO DEL CONYUGE79761699,01/01/88 12:00 AM, ,ID0079761699,03/07/20 12:00 AM,ah53081,,,,,,,
3543,80839545,17585257,NOMBRE COMPLETO DEL CONYUGE80839545,01/01/88 12:00 AM, ,ID0080839545,03/07/20 12:00 AM,sa71179,,,,,,,
3544,81732922,77520988,NOMBRE COMPLETO DEL CONYUGE81732922,01/01/88 12:00 AM,1,ID0081732922,03/07/20 12:00 AM,ni934500,,,,,,,
3545,79329045,76879923,NOMBRE COMPLETO DEL CONYUGE79329045,01/01/88 12:00 AM,1,ID0079329045,03/07/20 12:00 AM,mo32383,,,,,,,
3546,79402494,763227,NOMBRE COMPLETO DEL CONYUGE79402494,01/01/88 12:00 AM,1,ID0079402494,03/07/20 12:00 AM,le34903,,,,,,,
3547,78807270,565986,NOMBRE COMPLETO DEL CONYUGE78807270,01/01/88 12:00 AM, ,ID0078807270,03/09/20 12:00 AM,cs90816,02/26/22 12:00 AM,mo38090,,,,,
3548,79975613,0,NOMBRE COMPLETO DEL CONYUGE79975613,01/01/88 12:00 AM,1,ID0079975613,03/09/20 12:00 AM,le34903,,,,,,,
3549,80343850,77511687,NOMBRE COMPLETO DEL CONYUGE80343850,01/01/88 12:00 AM,1,ID0080343850,03/09/20 12:00 AM,ic31861,,,,,,,
3550,82498184,0,NOMBRE COMPLETO DEL CONYUGE82498184,01/01/88 12:00 AM,1,ID0082498184,03/09/20 12:00 AM,rm69726,,,,,,,
3551,80909098,76905339,NOMBRE COMPLETO DEL CONYUGE80909098,01/01/88 12:00 AM,,ID0080909098,03/09/20 12:00 AM,ni907236,12/27/24 12:00 AM,ni935263,,,,,
3552,78963298,379875,NOMBRE COMPLETO DEL CONYUGE78963298,01/01/88 12:00 AM, ,ID0078963298,03/09/20 12:00 AM,ni934551,,,,,,,
3553,81629099,0,NOMBRE COMPLETO DEL CONYUGE81629099,01/01/88 12:00 AM,2,ID0081629099,03/09/20 12:00 AM,ni945756,,,,,,,
3554,78831570,77396624,NOMBRE COMPLETO DEL CONYUGE78831570,01/01/88 12:00 AM, ,ID0078831570,03/09/20 12:00 AM,ni934522,,,,,,,
3556,78941715,0,NOMBRE COMPLETO DEL CONYUGE78941715,01/01/88 12:00 AM,1,ID0078941715,03/09/20 12:00 AM,mo38090,,,,,,,
3557,78723505,77184813,NOMBRE COMPLETO DEL CONYUGE78723505,01/01/88 12:00 AM,3,ID0078723505,03/09/20 12:00 AM,gb63117,,,,,,,
3558,81015996,77186174,NOMBRE COMPLETO DEL CONYUGE81015996,01/01/88 12:00 AM, ,ID0081015996,03/09/20 12:00 AM,gb63117,,,,,,,
3560,81752192,0,NOMBRE COMPLETO DEL CONYUGE81752192,01/01/88 12:00 AM,1,ID0081752192,03/09/20 12:00 AM,le34903,,,,,,,
3561,81983356,76613702,NOMBRE COMPLETO DEL CONYUGE81983356,01/01/88 12:00 AM, ,ID0081983356,03/09/20 12:00 AM,rt12899,,,,,,,
3562,80889186,78201134,NOMBRE COMPLETO DEL CONYUGE80889186,01/01/88 12:00 AM,1,ID0080889186,03/09/20 12:00 AM,np22417,,,,,,,
3564,79266965,0,NOMBRE COMPLETO DEL CONYUGE79266965,01/01/88 12:00 AM,1,ID0079266965,03/10/20 12:00 AM,ms59972,,,,,,,
3565,80889976,77379754,NOMBRE COMPLETO DEL CONYUGE80889976,01/01/88 12:00 AM, ,ID0080889976,03/10/20 12:00 AM,jr58239,,,,,,,
3566,81356106,17577326,NOMBRE COMPLETO DEL CONYUGE81356106,01/01/88 12:00 AM,1,ID0081356106,03/10/20 12:00 AM,ni843610,09/26/23 12:00 AM,usrnetbank,,,,,
3567,80211996,17619879,NOMBRE COMPLETO DEL CONYUGE80211996,01/01/88 12:00 AM, ,ID0080211996,03/10/20 12:00 AM,ni934551,,,,,,,
3568,80059159,0,NOMBRE COMPLETO DEL CONYUGE80059159,01/01/88 12:00 AM,3,ID0080059159,03/10/20 12:00 AM,jp34504,,,,,,,
3570,82009337,0,NOMBRE COMPLETO DEL CONYUGE82009337,01/01/88 12:00 AM,1,ID0082009337,03/10/20 12:00 AM,ni927499,,,,,,,
3571,80764774,78159774,NOMBRE COMPLETO DEL CONYUGE80764774,01/01/88 12:00 AM,1,ID0080764774,03/10/20 12:00 AM,le34903,09/29/23 12:00 AM,usrnetbank,,,,,
3573,78556617,790568,NOMBRE COMPLETO DEL CONYUGE78556617,01/01/88 12:00 AM, ,ID0078556617,03/10/20 12:00 AM,ni945110,,,,,,,
3574,78579358,17549102,NOMBRE COMPLETO DEL CONYUGE78579358,01/01/88 12:00 AM, ,ID0078579358,03/10/20 12:00 AM,jn63992,,,,,,,
3575,82204547,0,NOMBRE COMPLETO DEL CONYUGE82204547,01/01/88 12:00 AM,1,ID0082204547,03/10/20 12:00 AM,mp40611,,,,,,,
3576,81801916,1176742,NOMBRE COMPLETO DEL CONYUGE81801916,01/01/88 12:00 AM, ,ID0081801916,03/10/20 12:00 AM,fm38193,,,,,,,
3577,78629738,0,NOMBRE COMPLETO DEL CONYUGE78629738,01/01/88 12:00 AM,1,ID0078629738,03/11/20 12:00 AM,jv34996,11/23/21 12:00 AM,ni945756,,,,,
3579,82177558,17474561,NOMBRE COMPLETO DEL CONYUGE82177558,01/01/88 12:00 AM, ,ID0082177558,03/11/20 12:00 AM,ni934551,,,,,,,
3580,82203575,77917993,NOMBRE COMPLETO DEL CONYUGE82203575,01/01/88 12:00 AM,1,ID0082203575,03/11/20 12:00 AM,le34903,,,,,,,
3581,80706898,0,NOMBRE COMPLETO DEL CONYUGE80706898,01/01/88 12:00 AM,1,ID0080706898,03/11/20 12:00 AM,ah53081,03/11/20 12:00 AM,ah53081,,,,,
3582,81206007,77292462,NOMBRE COMPLETO DEL CONYUGE81206007,01/01/88 12:00 AM, ,ID0081206007,03/11/20 12:00 AM,yp02425,,,,,,,
3583,81490988,77613803,NOMBRE COMPLETO DEL CONYUGE81490988,01/01/88 12:00 AM,1,ID0081490988,03/11/20 12:00 AM,jp34504,,,,,,,
3584,80502494,77291156,NOMBRE COMPLETO DEL CONYUGE80502494,01/01/88 12:00 AM,1,ID0080502494,03/11/20 12:00 AM,ms59972,11/09/21 12:00 AM,ni934814,,,,,
3585,80141289,1676691,NOMBRE COMPLETO DEL CONYUGE80141289,01/01/88 12:00 AM, ,ID0080141289,03/11/20 12:00 AM,jv34996,,,,,,,
3588,79969249,77276084,NOMBRE COMPLETO DEL CONYUGE79969249,01/01/88 12:00 AM, ,ID0079969249,03/11/20 12:00 AM,ni945110,,,,,,,
3589,81366411,17556634,NOMBRE COMPLETO DEL CONYUGE81366411,01/01/88 12:00 AM, ,ID0081366411,03/11/20 12:00 AM,ni945756,,,,,,,
3590,81949190,0,NOMBRE COMPLETO DEL CONYUGE81949190,01/01/88 12:00 AM,1,ID0081949190,03/11/20 12:00 AM,kc05098,,,,,,,
3591,79202223,0,NOMBRE COMPLETO DEL CONYUGE79202223,01/01/88 12:00 AM,1,ID0079202223,03/11/20 12:00 AM,ni934522,,,,,,,
3592,82432019,0,NOMBRE COMPLETO DEL CONYUGE82432019,01/01/88 12:00 AM,1,ID0082432019,03/12/20 12:00 AM,fm38193,03/12/20 12:00 AM,ni945756,,,,,
3593,79545155,1535210,NOMBRE COMPLETO DEL CONYUGE79545155,01/01/88 12:00 AM,1,ID0079545155,03/12/20 12:00 AM,yp02425,,,,,,,
3596,79829633,0,NOMBRE COMPLETO DEL CONYUGE79829633,01/01/88 12:00 AM,1,ID0079829633,03/12/20 12:00 AM,rm69726,,,,,,,
3597,79927228,790741,NOMBRE COMPLETO DEL CONYUGE79927228,01/01/88 12:00 AM, ,ID0079927228,03/12/20 12:00 AM,ni969946,,,,,,,
3598,81736154,1118835,NOMBRE COMPLETO DEL CONYUGE81736154,01/01/88 12:00 AM, ,ID0081736154,03/12/20 12:00 AM,le34903,,,,,,,
3600,79417556,77089497,NOMBRE COMPLETO DEL CONYUGE79417556,01/01/88 12:00 AM, ,ID0079417556,03/12/20 12:00 AM,js37023,,,,,,,
3601,78791624,17552748,NOMBRE COMPLETO DEL CONYUGE78791624,01/01/88 12:00 AM, ,ID0078791624,03/12/20 12:00 AM,jr58239,,,,,,,
3602,81645272,17545660,NOMBRE COMPLETO DEL CONYUGE81645272,01/01/88 12:00 AM, ,ID0081645272,03/12/20 12:00 AM,ni927499,,,,,,,
3605,80744463,77838961,NOMBRE COMPLETO DEL CONYUGE80744463,01/01/88 12:00 AM,1,ID0080744463,03/12/20 12:00 AM,sa71179,,,,,,,
3607,79728020,0,NOMBRE COMPLETO DEL CONYUGE79728020,01/01/88 12:00 AM,1,ID0079728020,03/12/20 12:00 AM,ni945751,,,,,,,
3608,82553827,77748490,NOMBRE COMPLETO DEL CONYUGE82553827,01/01/88 12:00 AM,1,ID0082553827,03/12/20 12:00 AM,ni945110,,,,,,,
3610,82513442,0,NOMBRE COMPLETO DEL CONYUGE82513442,01/01/88 12:00 AM,1,ID0082513442,03/12/20 12:00 AM,cs90816,,,,,,,
3611,80638639,77583670,NOMBRE COMPLETO DEL CONYUGE80638639,01/01/88 12:00 AM,1,ID0080638639,03/12/20 12:00 AM,ni927499,09/06/23 12:00 AM,ni31260,,,,,
3612,80847190,0,NOMBRE COMPLETO DEL CONYUGE80847190,01/01/88 12:00 AM,1,ID0080847190,03/13/20 12:00 AM,cs90816,,,,,,,
3613,82428143,1007657,NOMBRE COMPLETO DEL CONYUGE82428143,01/01/88 12:00 AM,1,ID0082428143,03/13/20 12:00 AM,mo38090,01/23/23 12:00 AM,mo32383,,,,,
3614,81427194,0,NOMBRE COMPLETO DEL CONYUGE81427194,01/01/88 12:00 AM,1,ID0081427194,03/13/20 12:00 AM,ni927499,02/01/22 12:00 AM,ni934523,,,,,
3615,79734152,78087951,NOMBRE COMPLETO DEL CONYUGE79734152,01/01/88 12:00 AM,1,ID0079734152,03/13/20 12:00 AM,gb63117,06/20/23 12:00 AM,usrnetbank,,,,,
3618,80315589,0,NOMBRE COMPLETO DEL CONYUGE80315589,01/01/88 12:00 AM,1,ID0080315589,03/13/20 12:00 AM,ni969946,,,,,,,
3621,82511466,0,NOMBRE COMPLETO DEL CONYUGE82511466,01/01/88 12:00 AM,1,ID0082511466,03/13/20 12:00 AM,ni927499,,,,,,,
3622,79377988,78236094,NOMBRE COMPLETO DEL CONYUGE79377988,01/01/88 12:00 AM,1,ID0079377988,03/13/20 12:00 AM,jr93431,,,,,,,
3624,80019645,0,NOMBRE COMPLETO DEL CONYUGE80019645,01/01/88 12:00 AM,1,ID0080019645,03/14/20 12:00 AM,jv34996,10/06/22 12:00 AM,ni934573,,,,,
3625,81082391,1680586,NOMBRE COMPLETO DEL CONYUGE81082391,01/01/88 12:00 AM, ,ID0081082391,03/14/20 12:00 AM,le34903,,,,,,,
3626,78890444,17622569,NOMBRE COMPLETO DEL CONYUGE78890444,01/01/88 12:00 AM, ,ID0078890444,03/14/20 12:00 AM,jp34504,,,,,,,
3627,80450354,17643411,NOMBRE COMPLETO DEL CONYUGE80450354,01/01/88 12:00 AM, ,ID0080450354,03/16/20 12:00 AM,mo38090,,,,,,,
3628,81147582,115790,NOMBRE COMPLETO DEL CONYUGE81147582,01/01/88 12:00 AM, ,ID0081147582,03/16/20 12:00 AM,jv34996,,,,,,,
3629,79975141,17586097,NOMBRE COMPLETO DEL CONYUGE79975141,01/01/88 12:00 AM, ,ID0079975141,03/16/20 12:00 AM,jr58239,,,,,,,
3630,79200271,1524867,NOMBRE COMPLETO DEL CONYUGE79200271,01/01/88 12:00 AM,1,ID0079200271,03/16/20 12:00 AM,cs90816,,,,,,,
3632,81762767,0,NOMBRE COMPLETO DEL CONYUGE81762767,01/01/88 12:00 AM,1,ID0081762767,03/16/20 12:00 AM,ee48305,,,,,,,
3633,78961295,1028216,NOMBRE COMPLETO DEL CONYUGE78961295,01/01/88 12:00 AM, ,ID0078961295,03/16/20 12:00 AM,mo38090,,,,,,,
3635,80979657,987966,NOMBRE COMPLETO DEL CONYUGE80979657,01/01/88 12:00 AM, ,ID0080979657,03/16/20 12:00 AM,ni945751,,,,,,,
3636,81107327,0,NOMBRE COMPLETO DEL CONYUGE81107327,01/01/88 12:00 AM,1,ID0081107327,03/16/20 12:00 AM,ni934525,,,,,,,
3638,81890625,17536063,NOMBRE COMPLETO DEL CONYUGE81890625,01/01/88 12:00 AM,1,ID0081890625,03/16/20 12:00 AM,ni934544,10/31/23 12:00 AM,ni935229,,,,,
3639,80606184,76611858,NOMBRE COMPLETO DEL CONYUGE80606184,01/01/88 12:00 AM, ,ID0080606184,03/16/20 12:00 AM,ni863116,,,,,,,
3640,79853259,1048461,NOMBRE COMPLETO DEL CONYUGE79853259,01/01/88 12:00 AM, ,ID0079853259,03/16/20 12:00 AM,cg85219,,,,,,,
3643,81714711,0,NOMBRE COMPLETO DEL CONYUGE81714711,01/01/88 12:00 AM,1,ID0081714711,03/17/20 12:00 AM,js37023,11/20/23 12:00 AM,ni934984,,,,,
3644,80102046,77309870,NOMBRE COMPLETO DEL CONYUGE80102046,01/01/88 12:00 AM,1,ID0080102046,03/17/20 12:00 AM,cs90816,,,,,,,
3646,79457418,0,NOMBRE COMPLETO DEL CONYUGE79457418,01/01/88 12:00 AM,1,ID0079457418,03/17/20 12:00 AM,ni945110,,,,,,,
3647,78773855,77378596,NOMBRE COMPLETO DEL CONYUGE78773855,01/01/88 12:00 AM, ,ID0078773855,03/17/20 12:00 AM,np22417,,,,,,,
3648,80217471,0,NOMBRE COMPLETO DEL CONYUGE80217471,01/01/88 12:00 AM,1,ID0080217471,03/17/20 12:00 AM,gb63117,,,,,,,
3649,80752997,0,NOMBRE COMPLETO DEL CONYUGE80752997,01/01/88 12:00 AM,1,ID0080752997,03/17/20 12:00 AM,ni934551,04/08/21 12:00 AM,ni934559,,,,,
3650,80404085,76639914,NOMBRE COMPLETO DEL CONYUGE80404085,01/01/88 12:00 AM, ,ID0080404085,03/17/20 12:00 AM,ni934544,,,,,,,
3651,81801436,17603549,NOMBRE COMPLETO DEL CONYUGE81801436,01/01/88 12:00 AM, ,ID0081801436,03/17/20 12:00 AM,cg85219,,,,,,,
3652,78608447,57075,NOMBRE COMPLETO DEL CONYUGE78608447,01/01/88 12:00 AM, ,ID0078608447,03/17/20 12:00 AM,jr58239,,,,,,,
3653,81986762,77520880,NOMBRE COMPLETO DEL CONYUGE81986762,01/01/88 12:00 AM,1,ID0081986762,03/17/20 12:00 AM,mm50087,,,,,,,
3654,81946620,1667989,NOMBRE COMPLETO DEL CONYUGE81946620,01/01/88 12:00 AM, ,ID0081946620,03/18/20 12:00 AM,ni843610,,,,,,,
3655,81871965,0,NOMBRE COMPLETO DEL CONYUGE81871965,01/01/88 12:00 AM,1,ID0081871965,03/18/20 12:00 AM,jr58239,,,,,,,
3657,79894583,17510053,NOMBRE COMPLETO DEL CONYUGE79894583,01/01/88 12:00 AM, ,ID0079894583,03/18/20 12:00 AM,ni843610,,,,,,,
3659,79744247,77510680,NOMBRE COMPLETO DEL CONYUGE79744247,01/01/88 12:00 AM,1,ID0079744247,03/18/20 12:00 AM,wz35003,,,,,,,
3660,79197378,0,NOMBRE COMPLETO DEL CONYUGE79197378,01/01/88 12:00 AM,1,ID0079197378,03/18/20 12:00 AM,ic31861,,,,,,,
3661,78913150,77256563,NOMBRE COMPLETO DEL CONYUGE78913150,01/01/88 12:00 AM, ,ID0078913150,03/18/20 12:00 AM,wz35003,,,,,,,
3662,81625735,1409150,NOMBRE COMPLETO DEL CONYUGE81625735,01/01/88 12:00 AM, ,ID0081625735,03/18/20 12:00 AM,ni863116,,,,,,,
3663,79697036,0,NOMBRE COMPLETO DEL CONYUGE79697036,01/01/88 12:00 AM,1,ID0079697036,03/18/20 12:00 AM,ms59972,,,,,,,
3664,82155155,17639287,NOMBRE COMPLETO DEL CONYUGE82155155,01/01/88 12:00 AM, ,ID0082155155,03/18/20 12:00 AM,le34903,,,,,,,
3668,80596189,0,NOMBRE COMPLETO DEL CONYUGE80596189,01/01/88 12:00 AM,1,ID0080596189,03/18/20 12:00 AM,jr93431,,,,,,,
3669,82476601,0,NOMBRE COMPLETO DEL CONYUGE82476601,01/01/88 12:00 AM,1,ID0082476601,03/19/20 12:00 AM,mm50087,,,,,,,
3670,79828173,17579654,NOMBRE COMPLETO DEL CONYUGE79828173,01/01/88 12:00 AM, ,ID0079828173,03/19/20 12:00 AM,ni927499,,,,,,,
3671,79470392,0,NOMBRE COMPLETO DEL CONYUGE79470392,01/01/88 12:00 AM,1,ID0079470392,03/19/20 12:00 AM,ni934544,03/19/20 12:00 AM,ni934544,,,,,
3672,79131024,78167220,NOMBRE COMPLETO DEL CONYUGE79131024,01/01/88 12:00 AM,1,ID0079131024,03/19/20 12:00 AM,ni934525,,,,,,,
3673,82468730,0,NOMBRE COMPLETO DEL CONYUGE82468730,01/01/88 12:00 AM,1,ID0082468730,03/19/20 12:00 AM,jr58239,,,,,,,
3674,78668555,483446,NOMBRE COMPLETO DEL CONYUGE78668555,01/01/88 12:00 AM, ,ID0078668555,03/19/20 12:00 AM,ni863116,,,,,,,
3675,80527276,17588560,NOMBRE COMPLETO DEL CONYUGE80527276,01/01/88 12:00 AM, ,ID0080527276,03/19/20 12:00 AM,ni934566,,,,,,,
3676,79918911,77510788,NOMBRE COMPLETO DEL CONYUGE79918911,01/01/88 12:00 AM,3,ID0079918911,03/20/20 12:00 AM,ni863116,,,,,,,
3677,79671428,77050027,NOMBRE COMPLETO DEL CONYUGE79671428,01/01/88 12:00 AM,1,ID0079671428,03/20/20 12:00 AM,jn63992,04/27/20 12:00 AM,jn63992,,,,,
3678,79197700,77695745,NOMBRE COMPLETO DEL CONYUGE79197700,01/01/88 12:00 AM,1,ID0079197700,03/20/20 12:00 AM,rm69726,,,,,,,
3679,80609353,751396,NOMBRE COMPLETO DEL CONYUGE80609353,01/01/88 12:00 AM, ,ID0080609353,03/20/20 12:00 AM,le34903,,,,,,,
3680,80539266,77564918,NOMBRE COMPLETO DEL CONYUGE80539266,01/01/88 12:00 AM,1,ID0080539266,03/20/20 12:00 AM,ni863116,04/27/21 12:00 AM,jr58239,,,,,
3681,79039152,1008,NOMBRE COMPLETO DEL CONYUGE79039152,01/01/88 12:00 AM,1,ID0079039152,03/20/20 12:00 AM,jv34996,,,,,,,
3683,81553696,17606382,NOMBRE COMPLETO DEL CONYUGE81553696,01/01/88 12:00 AM, ,ID0081553696,03/20/20 12:00 AM,ni907236,,,,,,,
3684,81006679,0,NOMBRE COMPLETO DEL CONYUGE81006679,01/01/88 12:00 AM,1,ID0081006679,03/21/20 12:00 AM,rt12899,,,,,,,
3685,80677219,0,NOMBRE COMPLETO DEL CONYUGE80677219,01/01/88 12:00 AM,1,ID0080677219,03/21/20 12:00 AM,mm50087,,,,,,,
3687,80548249,17562790,NOMBRE COMPLETO DEL CONYUGE80548249,01/01/88 12:00 AM, ,ID0080548249,03/21/20 12:00 AM,ni000235,,,,,,,
3688,81277265,0,NOMBRE COMPLETO DEL CONYUGE81277265,01/01/88 12:00 AM,1,ID0081277265,03/21/20 12:00 AM,ni934566,,,,,,,
3689,80752768,77101691,NOMBRE COMPLETO DEL CONYUGE80752768,01/01/88 12:00 AM,1,ID0080752768,03/21/20 12:00 AM,jv34996,07/27/21 12:00 AM,ni934500,,,,,
3691,80546122,78321482,NOMBRE COMPLETO DEL CONYUGE80546122,01/01/88 12:00 AM,1,ID0080546122,03/23/20 12:00 AM,mp40611,,,,,,,
3692,82172610,0,NOMBRE COMPLETO DEL CONYUGE82172610,01/01/88 12:00 AM,1,ID0082172610,03/23/20 12:00 AM,ni934566,,,,,,,
3693,81684588,17552446,NOMBRE COMPLETO DEL CONYUGE81684588,01/01/88 12:00 AM, ,ID0081684588,03/23/20 12:00 AM,kc05098,,,,,,,
3695,79428736,77606327,NOMBRE COMPLETO DEL CONYUGE79428736,01/01/88 12:00 AM,1,ID0079428736,03/23/20 12:00 AM,mp40611,03/28/22 12:00 AM,mp40611,,,,,
3697,81260621,17644062,NOMBRE COMPLETO DEL CONYUGE81260621,01/01/88 12:00 AM, ,ID0081260621,03/23/20 12:00 AM,le34903,,,,,,,
3698,80427760,91884,NOMBRE COMPLETO DEL CONYUGE80427760,01/01/88 12:00 AM, ,ID0080427760,03/23/20 12:00 AM,ni934544,,,,,,,
3699,82405496,77588809,NOMBRE COMPLETO DEL CONYUGE82405496,01/01/88 12:00 AM,1,ID0082405496,03/24/20 12:00 AM,ni927499,,,,,,,
3702,81833737,17539105,NOMBRE COMPLETO DEL CONYUGE81833737,01/01/88 12:00 AM, ,ID0081833737,03/24/20 12:00 AM,ah53081,,,,,,,
3703,82357912,17654912,NOMBRE COMPLETO DEL CONYUGE82357912,01/01/88 12:00 AM,1,ID0082357912,03/24/20 12:00 AM,ni965201,,,,,,,
3704,79988979,0,NOMBRE COMPLETO DEL CONYUGE79988979,01/01/88 12:00 AM,1,ID0079988979,03/24/20 12:00 AM,sa71179,,,,,,,
3705,79552372,0,NOMBRE COMPLETO DEL CONYUGE79552372,01/01/88 12:00 AM,1,ID0079552372,03/24/20 12:00 AM,jp34504,05/08/21 12:00 AM,tl60000,,,,,
3706,81942374,0,NOMBRE COMPLETO DEL CONYUGE81942374,01/01/88 12:00 AM,1,ID0081942374,03/24/20 12:00 AM,js37023,,,,,,,
3707,81834806,0,NOMBRE COMPLETO DEL CONYUGE81834806,01/01/88 12:00 AM,1,ID0081834806,03/24/20 12:00 AM,ni907236,,,,,,,
3708,79131520,0,NOMBRE COMPLETO DEL CONYUGE79131520,01/01/88 12:00 AM,1,ID0079131520,03/24/20 12:00 AM,rm69726,,,,,,,
3709,80938268,17644493,NOMBRE COMPLETO DEL CONYUGE80938268,01/01/88 12:00 AM,1,ID0080938268,03/24/20 12:00 AM,gb63117,05/25/22 12:00 AM,ni945110,,,,,
3711,82082280,77490361,NOMBRE COMPLETO DEL CONYUGE82082280,01/01/88 12:00 AM,1,ID0082082280,03/24/20 12:00 AM,ni965201,01/17/24 12:00 AM,ni31919,,,,,
3712,82640061,0,NOMBRE COMPLETO DEL CONYUGE82640061,01/01/88 12:00 AM,3,ID0082640061,03/24/20 12:00 AM,ni965201,,,,,,,
3713,81083665,0,NOMBRE COMPLETO DEL CONYUGE81083665,01/01/88 12:00 AM,1,ID0081083665,03/24/20 12:00 AM,ni843610,,,,,,,
3715,82058702,1660356,NOMBRE COMPLETO DEL CONYUGE82058702,01/01/88 12:00 AM, ,ID0082058702,03/25/20 12:00 AM,jr58239,,,,,,,
3716,82075089,78286113,NOMBRE COMPLETO DEL CONYUGE82075089,01/01/88 12:00 AM,1,ID0082075089,03/25/20 12:00 AM,jr58239,,,,,,,
3717,78661720,17560204,NOMBRE COMPLETO DEL CONYUGE78661720,01/01/88 12:00 AM, ,ID0078661720,03/25/20 12:00 AM,le34903,,,,,,,
3719,80982771,570135,NOMBRE COMPLETO DEL CONYUGE80982771,01/01/88 12:00 AM, ,ID0080982771,03/25/20 12:00 AM,ee48305,,,,,,,
3720,82330496,77492569,NOMBRE COMPLETO DEL CONYUGE82330496,01/01/88 12:00 AM,3,ID0082330496,03/25/20 12:00 AM,ni934544,,,,,,,
3721,80771223,77509658,NOMBRE COMPLETO DEL CONYUGE80771223,01/01/88 12:00 AM, ,ID0080771223,03/25/20 12:00 AM,ni843610,,,,,,,
3722,81030766,76873607,NOMBRE COMPLETO DEL CONYUGE81030766,01/01/88 12:00 AM, ,ID0081030766,03/26/20 12:00 AM,mo38090,,,,,,,
3723,82523464,76688257,NOMBRE COMPLETO DEL CONYUGE82523464,01/01/88 12:00 AM,1,ID0082523464,03/26/20 12:00 AM,np22417,,,,,,,
3725,80323492,77089276,NOMBRE COMPLETO DEL CONYUGE80323492,01/01/88 12:00 AM,,ID0080323492,03/26/20 12:00 AM,ni945756,05/04/24 12:00 AM,usrnetbank,,,,,
